text_id,text,task_1,task_2,task_3
hasoc_en_5663,What to do about a #disloyal #president and a party that supports him    #TrumpIsATraitor   #ComplicitGOP https://t.co/xwJTXrmejN,HOF,HATE,TIN
hasoc_en_1941,#QuestionOfTheDay: #Quiz    542. Which blood group is called universal donor ?    [A] AB+  [B] AB-  [C] O+  [D] O-    Answer✍ &amp; Test Ur GK  541st Ans: [A] Kerala.    Plz #Like &amp; #Retweet🔃    #WorldBloodDonorDay  #MamataLosingControl  #RainStopsMatch #ShameOnICC  #FridayMotivation #instagramdown,NOT,NONE,NONE
hasoc_en_5762,It’s time for ICC to focus on improving umpire standard in world cup instead of Dhoni’s gloves. #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_1919,"Hey @realDonaldTrump #fucktrump isn’t this your mate?    North Korea: Hundreds of public execution sites identified, says report https://t.co/mk74az7Sua",NOT,NONE,NONE
hasoc_en_2122,@MysterySolvent #FuckTrump who gives a shit what he does! #June14thJohnMcCainDay,NOT,NONE,NONE
hasoc_en_2756,There’s NO justification for assault on Doctors.    ▪️We need transparent medical negligence protocols. So the public can be assured of action in genuine cases.     ▪️Sensitisation of Doctors &amp; public in general on how to handle such emotionally charged situations.    #DoctorsFightBack,HOF,HATE,UNT
hasoc_en_1114,"@ndtv not just doctor but even I, a common man, civilian / citizen of India is with #DoctorStrike #DoctorsProtest #DoctorsFightBack #WestBengal and always against Hitlergiri",NOT,NONE,NONE
hasoc_en1_4993,"Losing is okay, but not even trying to win is sad...     #INDvENG",NOT,NONE,NONE
hasoc_en_4384,Hey @potus   He MURDERERS people who disagree with him   And that makes him your hero?!?  WTF....you sad pathetic orange buffoon!!!  #FUCKTrump #ImpeachTrumpNow https://t.co/fdVIFM5CuR,HOF,OFFN,TIN
hasoc_en_4440,"@MarchingCamell You are as #douchebag and wicked seed of Tigray as that of illegitmate citezen #Isias, who has extreme hate towards Eritreans. We now know the dazed and confused slaves are in the same beds with all Previous Ethiopian emperiord who wanted to crush Eritreans for good. #Scumbag.",HOF,PRFN,TIN
hasoc_en_443,"Boris isn't even PM yet but he is already destroying trade with the EU and enriching his friends - We know what type of Boris we will get - Inept, indolent and offensive - a UK Trump without ANY of the economic firepower Nutter!  #BorisJohnsonShouldNotBePM #BorisJohnson https://t.co/VxyettyYXQ",HOF,OFFN,TIN
hasoc_en_5184,"#MikePence and his beady little eyes can fuck right off. #FatNixon is dumb as shit, but Pence is rotten to his fucking core. Send my regards to Mother, too. God, 2020 can’t get here fast enough. #PrideMonth #VoteBlue2020 #FuckTrump #FuckPence #FucktheGOP",HOF,PRFN,TIN
hasoc_en_243,What alternative was suggested by him. Anything??,NOT,NONE,NONE
hasoc_en_2134,'I'm not from Central Casting'  It seems Sajid javid has hired some American campaign consultants.   #C4debate #ToryLeadershipContest #Conservatives #BorisJohnsonShouldNotBePM https://t.co/dxAEzkkEcM,NOT,NONE,NONE
hasoc_en_4598,"@senatemajldr Hey #DitchMitch,  she holds the purse,  good luck get funds for #DerangedDonald 's pet products. Oh and happy #JohnMcCainDay , say  #ByeBye to the  cow  (sorry @DevinCow ) #SarahSandersLied. #JohnMcCainDayJune14 #TrumpIsATraitor #TrumpCrimeFamily #LawlessPresident #TuckFrump",HOF,HATE,TIN
hasoc_en_3127,@_TheRealOJ32 @LD_Allan I think you are a #murderer,HOF,OFFN,TIN
hasoc_en_1181,"@tapatiotaylor Every morning I wake up hoping I have an alert on my phone saying @realDonaldTrump has died from a massive stroke or heart attack. Him being assassinated would be more ideal, but I’ll take his own body giving out. #fucktrump",HOF,HATE,TIN
hasoc_en_3807,Happy PRIDE Month   ✌️❤️🏳️‍🌈    #Pride2019 #LGBTQtogether #LGBTQ #GayPrideMonth #EqualityAct #NeverTrump #ImpeachDonaldTrumpNOW #fucktrump #firegop,NOT,NONE,NONE
hasoc_en_1338,@TomSteyer @realDonaldTrump Yeh let all the illegals stay at your place Tom #douchebag,NOT,NONE,NONE
hasoc_en_4966,Icc can see Ms dhoni badge but doesn't see the ground was not covered #ShameOnICC https://t.co/OJzWHWr9Je,HOF,HATE,TIN
hasoc_en_1887,@BDUTT @msdhoni @adgpi Resounding that #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_5027,@YRDeshmukh Child #rapist must die. And all those who tried to dispose evidence should get #life #imprisonment #JusticeForTwinkleSharma #JusticeForAshifa #betibachaobetipadhao,HOF,OFFN,TIN
hasoc_en_1057,"NO SHIT, SHERLOCK! #FuckfaceVonClownstick wants impeachment. . .it’s more attention and he can play “poor me.”  #FuckTrump https://t.co/WIlxE9WQf7",HOF,PRFN,TIN
hasoc_en_1521,@DanielCollins85 @Muscles4851 @BeattieDoug @ColmDore Doug is a fence jumper looking for relevance. If or when a war crimes tribunal (doubtful) is set up to look into Afghanistan or Iraq Dougy will not be so outspoken. His book will be used as evidence against him. #Murderer.,HOF,HATE,TIN
hasoc_en_4626,If baahubali would have played world cup #ShameOnICC https://t.co/osOHqBqRSh,HOF,HATE,TIN
hasoc_en_752,#TheBachelorette    Ok  #LukeP  Needs to go...    Please   Oh  Please     Luke gives   #DoucheBag   A whole new meaning! https://t.co/rCaLnCuxPe,NOT,NONE,NONE
hasoc_en_4862,"@shannonrwatts @LAPDHQ @MayorOfLA @LAPDChiefMoore cops are out of control, they need mental evaluations a deranged coward shouldn't be carrying a gun. #Enough #murderer #disgrace",HOF,HATE,TIN
hasoc_en1_6590,"Congrats @ManojTiwariMP Bhai on historical win from North East Delhi constituency against 3 time CM of Delhi.Your commitment, consistent hard work,team spirit towards removing dynasty ruled Congress  & Kejriwal from Delhi is commendable.  Salute Jai Hind ",NOT,NONE,NONE
hasoc_en_3204,"I love it,   But I'll never trust 'the polls' ever again.    #FuckTrump https://t.co/N6rIaWTNNZ",NOT,NONE,NONE
hasoc_en_1655,India's bowling now..and every lunatic's eyes will be on Dhoni's gloves...Damn..#BalidanBadge insignia or not..who dafaq cares!!??#ICCWorldCup2019 #INDvAUS .. seriously..who cares if #DhoniKeepsTheGlove !?,NOT,NONE,NONE
hasoc_en_2316,"@Trendulkar It's not raining as it's England's match..ECB &amp; ICC have scheduled all England matches where possibility of rain is minnimum i.e, 'Rain Fixing'.    @ICC must change the venue of #INDvPAK match from Manchester to London.    #ENGvWI #ShameOnICC #RainStopsMatch #CWC19 #INDvsPAK #WIvsENG",NOT,NONE,NONE
hasoc_en_1386,"Gosh! If it is that easy to be PM, just say nothing, then perhaps I will think about having a go!😉  #roryforleader #BorisJohnsonShouldNotBePM",NOT,NONE,NONE
hasoc_en_5012,"We just protested against privatization, and now our parents are jobless, our chelter is taken away, and we will be obligated to join the military forces if we refuse to kneel  #medschool  #DoctorsUnderOppression   #MedicalStudentsStrike   #Medecine   #DoctorsFightBack",HOF,HATE,UNT
hasoc_en_4664,U.S. will examine 2016 North Carolina poll books for election hacking #Resist #ResistTrump #FuckTrump https://t.co/aWa4ng4YKd,HOF,PRFN,TIN
hasoc_en_2938,@MomentsIndia @ICC don’t mess with India 😡😡 #DhoniKeepsTheGlove #DhoniKeSaathDesh #DhoniKeepBalidaanBadgeGlove #dhonigloves,NOT,NONE,NONE
hasoc_en_528,500 doctors have already resigned in #Bengal.    NRS 100  SSKM 175  National medical college 20  RG Kar 126  North Bengal college 119  Murshidabad 50  Rampurhat 37  Burdwan 26    #DoctorsFightBack #SaveTheDoctors,NOT,NONE,NONE
hasoc_en_4150,#TN #CoffeeCounty #DistrictAttorney #CraigNorthcott says in a video he doesn't treat #LGBTQ domestic violence cases the same as others. Also accused of #AntiMuslim comments &amp; bias. https://t.co/lZtpYOQxGv via @HuffPostPol,HOF,OFFN,TIN
hasoc_en_4903,Why the f**k does Lucie need to change herself for a bloke?? If he really likes her he wouldn’t want to change her #douchebag  #LoveIsland https://t.co/ITCbDFdlQY,HOF,HATE,UNT
hasoc_en_4367,@ljpacelli @blacksoulsailor @unrealgscott @dagreatscienski @KevinMKruse @mitchellvii The 2 time winner of the popular vote never “thought we had 57 states”. What’s funny is that this is all you have. What’s sad is that trump admitted to #GeorgeStephanopoulos that all @GOP politicians are as corrupt as he is. #TrumpIsATraitor,HOF,HATE,TIN
hasoc_en_2119,Such a hypocrite and liar you are Mr. Selected PM @ImranKhanPTI.  Why don't you accept you failed miserably in past 10 months? Stop crying about past. Show progress or go home. You could not achieve any of your 2018-2019 set goals.  #imranhataomulkbachao https://t.co/Ix11t9ggP2,HOF,OFFN,TIN
hasoc_en_4988,"@MLive @realDonaldTrump Wow, so many seemingly normal looking assholes in one township, who knew?  #TrumpIsATraitor  #TrumpIsALiar   #ImpeachTrumpNow   #ThankYouJasonAmash https://t.co/KQToFQNJEH",HOF,PRFN,UNT
hasoc_en_567,"The new ICC Cricket World Cup design. Four matches interpreted by the ⛈🌦🌧🌨 Not enjoying this #CWC19 #Cricket 🏏🤐🤭🤫🤔 even though its local #london #CricketWorldCup #ShameOnICC #CWC2019 Really disappointed, @ICC were working on it since few years 🤣😂 money makin machine 💔 https://t.co/clh9V8Xuqt",NOT,NONE,NONE
hasoc_en_1666,"@ShashiTharoor Even after this you won't criticise #Mamta Govt. A mob of 200 people attacks an hospital beat the hell out of doctors, terrorizes the patients , hit an 22 yr old doc. So badly that his skull is broken &amp; he is in a state of coma. 1/2     #DoctorsFightBack #DoctorStrike",NOT,NONE,NONE
hasoc_en1_1161,Best of luck and God bless you,NOT,NONE,NONE
hasoc_en_3264,Everybody needs to know what's behind the front #BorisJohnson presents - do we want this man as our next Prime Minister? #BorisJohnsonShouldNotBePM https://t.co/MO6qOk3hQK,NOT,NONE,NONE
hasoc_en_2320,@mbmk7 Not on my life would I wish Trump a happy birthday. #TrumpIsATraitor,NOT,NONE,NONE
hasoc_en_4940,Today is #FuckTrump Friday and #JohnMcCainDay here in #AmericaTheBamboozled and there’s no better way to celebrate than by educating yourself and not being a part of the poorly educated @realDonaldTrump loves so much   #ITMFA 🇺🇸    https://t.co/Hoc881QdRJ,HOF,OFFN,TIN
hasoc_en_2211,@Annette_Meisner He need to help you Cause yo face falling.... #FuckTrump,NOT,NONE,NONE
hasoc_en_469,#DoYourJobMitch When will you get serious? 9/11 #FirstResponders responded in 5 secs they have waited 8yrs for you to respond😠  #YouShouldBeAshamed   #Resist #FuckTrump #VoteBlueToEndThisNightmare #VoteBlue2020 #ImpeachTrump #ImpeachMconnell https://t.co/4sTj7JPPo4,NOT,NONE,NONE
hasoc_en_672,"General election, DUP dumped out, Tory power weakened. The only way out",NOT,NONE,NONE
hasoc_en_3853,"#UnfairLaw against Men : Aditya Pancholi approaches police, says afraid of 'fake' rape case by Kangana Ranaut https://t.co/9ALiZhZ4PS  Today any women can term any Men #Rapist , even can claim it happened 30 yrs back! No evidence , no medical, her verbal word enough. #SpeakUpMan",NOT,NONE,NONE
hasoc_en_5642,@realDonaldTrump Your fear is showing again. You tweet like the mad man you are when either things are not going your way or big info is going to come out soon. #DerangedDonald #TrumpIsATraitor,HOF,HATE,TIN
hasoc_en_3845,"@realDonaldTrump Too bad he didn’t want you there. Oh yeah, because you are an asshole! #TrumpResignNow #TrumpIsATraitor #TrumpsAnInternationalDisgrace https://t.co/klGq4nHOhY",HOF,PRFN,TIN
hasoc_en_820,Mamata Banerjee must order the arrest of 200 Muslim men who barged into the hospital and almost killed the resident medical intern(s) and apologise to the protesting doctors for her insensitivity... ,NOT,NONE,NONE
hasoc_en_3972,@realDonaldTrump Loser    #SenileAF #StableGenius #racist #rapist #pervert #treason #Resist #UnstablePresident,HOF,PRFN,TIN
hasoc_en_2250,"@DWPippy @TomthunkitsMind #Creep, #pedophile, #goon #rapist! Trial time https://t.co/bkb6WmOZtU",HOF,OFFN,TIN
hasoc_en_4872,@IngrahamAngle @FoxNews Love how poles always favor the messengers? #IdiotInChief #LoserTrump #LoserInChief #IdiotTrump @CNN @MSNBC @andersoncooper @ABC,NOT,NONE,NONE
hasoc_en_2081,@thehill He's stupid and unethical. What a combo. #DerangedDonald #TrumpisaCriminal #TrumpisaTraitor #TrumpHatesAmerica,HOF,OFFN,TIN
hasoc_en_1832,Situation in #WestBengal serious. But still scope for a laugh. @Outlookindia cartoon.#DoctorsProtest #DoctorsFightBack @MamataOfficial https://t.co/ukd7hhuPmx,NOT,NONE,NONE
hasoc_en_634,#Classic 🤦🏽‍♂️  Meanwhile back on earth.....  for the love of #likes  #DiCkhead https://t.co/X5IVLJ9v1F,NOT,NONE,NONE
hasoc_en_1860,Dear @ICC looked at this.  @BCCI @ECB_cricket #DhoniKeepsTheGlove #DhoniKeSaathDesh #ICCWorldCup #INDvAUS #Balidan #Dhoni https://t.co/STbTUYSZiw,NOT,NONE,NONE
hasoc_en_5797,@ICC Yes u buggers Look @ d weather during #ENGvsWI  Match. It's a total conspiracy against all other team. #England choose their venue where #Rain chances r Zero. How come eng never faced Rain? #ICCCricketWorldCup2019  #ShameOnICC,NOT,NONE,NONE
hasoc_en_1398,Come to Bengal and speak whatever language you want to.  We have seen what lingual terrorism can do during the Bangladesh Independence war and divisive politics will not work .  পশ্চিমবঙ্গ ভারতের একটি অংশ।     #DoctorStrike #DoctorsFightBack     #DoctorsFightBack,NOT,NONE,NONE
hasoc_en1_1068,'Personal Knowledge Graphs: A Research Agenda' w/ @TomKenter accepted as a short paper at #ictir2019,NOT,NONE,NONE
hasoc_en_2580,Didi came n threatened us n we strike back with mass resignation..now u urself come n treat the patients..  #Shame #DoctorsFightBack #Savethedoctors #doctors_against_assualt #westandwithnrsmch https://t.co/6H4y2i04ro,NOT,NONE,NONE
hasoc_en_4247,Hope you go shopping for covers this weekend @ICC    #ShameOnICC #CWC19 https://t.co/D5uctfo3yW,HOF,PRFN,TIN
hasoc_en1_6379,"'You are the referee of this House, you have a lot of discretionary powers, I hope you will support and protect us”. Barrister @asadowaisi requested the newly-elected Speaker Om Birla to ensure that the elected government doesn't become a monarchy.",NOT,NONE,NONE
hasoc_en_882,@Ronniesoak @JMarkDodds @TufferB @JamesMelville I hope you blocked him ☝🏻 #Dickhead,NOT,NONE,NONE
hasoc_en_3333,All the best to #TeamIndia for another swimming competition on Sunday against #Pakistan.     #INDvPAK #ShameOnICC  #CWC19 #CWC19Rains ☔☔ https://t.co/8p3k7VZ6Dp,NOT,NONE,NONE
hasoc_en_1094,This is so disturbing #murderer  #nurse   https://t.co/ldUPB9hk8Y,NOT,NONE,NONE
hasoc_en1_7195,"To get in depth knowledge on how foreign exchange risk can be managed using realtime information terminal, attend today’s seminar at Bengal National Chamber of Commerce & Industry from industry experts @FieoHq , ECGC, @IndiaEximBank & @Tickermarket @sarindam @Life63moons1",NOT,NONE,NONE
hasoc_en_1739,"@SethAbramson “In real life, every congressman colludes with foreign powers all the time. So whatever I did is ok. Coz real life.” #FUCKTRUMP",NOT,NONE,NONE
hasoc_en_1480,"#Newstrack    #MSDHONI a true patriot, not like other celebrities: #girirajsingh   @msdhoni @girirajsinghbjp #mahendrasinghdhoni #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh     https://t.co/3rcIRiAVzk",NOT,NONE,NONE
hasoc_en_794,Ma'm It Is PRASHANT KISHORE EFFECT.    To Revamp Image of Mamata  Banerji.& Fool Indians for his Personal Gains     @ShefVaidya,NOT,NONE,NONE
hasoc_en_738,Cricket World Cup 2019  Follow tillTOSS for more updates.🎤⠀    ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀  #tilltoss #fantasysports #fantasyleague #gamechangers #dream #instasport #tilltoss #fantasysports #cricketworldcup2019 #cwc2019 #ShameOnICC #INDvNZ #CWC19 #SharkFin #SLvAUS #SaturdayMotivation⠀ https://t.co/ikUqPW6Gkr,NOT,NONE,NONE
hasoc_en_1456,@igitwp I’m not gonna waste my time on someone who believes in conspiracies #wasteoftime #fuckoff #dickhead #scatterbrain #provaccines #9/11wAsaninsidejob #thefrogsaregay #nibba,NOT,NONE,NONE
hasoc_en_780,#ToryLeadershipContest you back Boris then you just want a job in the cabinet!   #BorisJohnsonShouldNotBePM,NOT,NONE,NONE
hasoc_en_69,#ShameOnICC: Indian Fans Unleash Their Wrath Upon ICC After Another World Cup Washout https://t.co/UeO1Iy22cr,NOT,NONE,NONE
hasoc_en_4809,"Repellent, chaotic and a serial liar, Boris Johnson would be a catastrophic prime minister https://t.co/jY4NIdsyAG  #BorisJohnsonShouldNotBePM",HOF,OFFN,TIN
hasoc_en_52,"@realDonaldTrump Maybe @LindseyGrahamSC should take his lips off your ass, read the report, and get with the dems and everyone else with half a brain and get YOU out of the White House! 🤷‍♂️ #POSPOTUS #ASSKISSERS #ImpeachTrump #FuckTrump #ButNotLiterallyLindsey",HOF,PRFN,TIN
hasoc_en_835,He was perfectly neutral to the people who deserved nuetrality. You do not get to destroy America and get treated equally. #fucktrump,NOT,NONE,NONE
hasoc_en_352,"No, Donald Trump, You Did Not Meet the “Prince of Whales.” Aquaman Would Never. #Resist #ResistTrump #FuckTrump https://t.co/zpdU0OrsXV",NOT,NONE,NONE
hasoc_en_1843,England's cricketers wear a poppy on their collars against India to remember those killed in conflict https://t.co/pCaZyTUlMG in 2016. Then why stop dhoni to wear the balidaan batch.  #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_1533,#IAgreeWithRory @RoryStewartUK #BorisJohnsonShouldNotBePM #C4debate #BritishandAshamed so sorry @AgnesCPoirier #YellowRose 💛 from #BritInFrance 💐 https://t.co/6OKwenJKwe,NOT,NONE,NONE
hasoc_en_912,Yes do share issues for awarness and education  In name of freedom same sex is legal in most western countries  But any things are many time better then muslim world,HOF,HATE,TIN
hasoc_en_1804,Nayasa Superplast Gallent Plastic Cutlery Stand @ Rs.99    https://t.co/XTNGJ5rqKg    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,NOT,NONE,NONE
hasoc_en_3956,"'Yes, I think that for all politicians the thought of a leadership debate is a bit daunting' ..    NO - ONLY - FOR - YOU     #BorisJohnsonShouldNotBePM   #BollocksToBoris   #BollockstoBrexit https://t.co/bbAQxPDJuJ",HOF,HATE,TIN
hasoc_en_4181,@joshscampbell He is the only person I’ve ever blocked. #Murderer 🖕OJ  🤓,HOF,PRFN,TIN
hasoc_en_2003,@narendramodi #MannKiBaat #DoctorsFightBack     AIIMS Doctors on strike in solidarity with Mamata Banerjee’s persecution of doctors.  This tyranny of hers must come to an end!    https://t.co/fcoKrEuXK0,NOT,NONE,NONE
hasoc_en_1004,👉 Tripura doctors protest in solidarity with doctors in West Bengal  #Justice4DrParibaha  #DoctorsFightBack  👉 'https://t.co/gYuHm8hfxF'  @ATGDAofficial @sanjayswadesh @ChoudhuryKanak @Bismita14 @talk_anderson @JasBJP @Satyanewshi @biswajitroy2009 @AD_BJP @trunilss @jayhind22090440,NOT,NONE,NONE
hasoc_en_2146,"@cricketworldcup @niallnobiobrien Concentrate on Weather condition and location, not on Dhoni’s glows #DhoniKeepsTheGlove",NOT,NONE,NONE
hasoc_en_1005,Dr. Qanta Ahmed: Rep. Omar is a disgrace to Islam https://youtu.be/4o-RL7yqV6Y  via @YouTube                                         YOU CAN SAY THAT AGAIN!,HOF,HATE,TIN
hasoc_en_2671,"#ICC shut down this event, you cannot handle it efficiently. Call #BCCI instead and they will teach you how to organize big events with easiest way.  #ShameOnICC #icc #CWC19 #RainStopsMatch https://t.co/01iP3BimqP",NOT,NONE,NONE
hasoc_en_1812,"@smitabarooah @TVMohandasPai She is exposed; Now everyone knows why was she not allowed to join party and take responsibility; not without any reason, #Swamy calls her #bottle; competition between Bro-N-Sis for #CongressMuktBharat",NOT,NONE,NONE
hasoc_en_2349,@Hope012015 @thinkprogress What has he seen from Trump that indicates he’s shown good judgement? Just SAYING He would take Information from A Foreign Govt shows Terrible Judgment! #TrumpIsATraitor,NOT,NONE,NONE
hasoc_en_4815,"#michaelhosang #rapist #sleazebag, catch him and hang him by the #balls.  https://t.co/YSgeLcREDP",HOF,OFFN,TIN
hasoc_en_712,#Trump does a blinding flip-flop on earlier comments ...    “Trump said Friday that “of course” he would go to the #FBI or the attorney general if a foreign power offered him dirt about an opponent”    #LiarInChief   #TrumpisaTraitor   #TrumpIsADisgrace     https://t.co/TIrngBoTqE,NOT,NONE,NONE
hasoc_en_5118,@FirstTake @ESPNNBA @maxkellerman Oh man. Here comes the stupidity.    Shut up already.     Weren't the #Raptors supposed to be swept??     #douchebag,NOT,NONE,NONE
hasoc_en_3842,Be an hindu or muslim and anyone else... A #rapist should be punished without delays. There must be no room to discuss to defend these issues #indianfirst,NOT,NONE,NONE
hasoc_en_3505,@Riteishd @msdhoni W should have a pride for #IndianArmy because they always protect our nation. 🙏    #dhoni keep the glove.  #MSDHONI #DhoniKeepsTheGlove @msdhoni,NOT,NONE,NONE
hasoc_en_1360,💗THIS FRIDAY💗Jackhammer Complex at 9:30 @cher &amp; Cockroaches!    #cher #cherandcockroaches  #fucktrump #emoji🙌☺️🐠🐝☺️😕🤲💧🐝👍🐝📚📚🤲😄⭐️😭⭐️🚨💧🙌🤠💧💦😕😕🤔☺️⭐️🤩💿💋💗💗💗💜😭🙌🙌🐝💜💜🤠☺️📚💧💧💧🙂🙂🥰🥰😋😉☺️😗😗😝😊😁😂😅😃😂🤣🙃🥰🥰🥰😛😛 https://t.co/fTdgVMB4nI,NOT,NONE,NONE
hasoc_en_2520,@YoungMaineeee @Leekk_ Lmao its cool just saying my piece #fucktrump,NOT,NONE,NONE
hasoc_en_1610,@lifetothemax1 The funniest part about it is that no one else would have even noticed the cough if he wouldn’t have pointed it out. #DoucheBag,NOT,NONE,NONE
hasoc_en1_3886,"Jharkhand Killing 11th Mob Attack In 2019, Minorities Targeted More: Data  https://www.ndtv.com/india-news/jharkhand-killing-11th-mob-attack-in-2019-minorities-targeted-more-data-2058629 …  “9pm Nationalist will say please don’t provoke “,as they are blinded by love of Supreme Leader lago rahe hum shikar hain aur slogan Lagane wale SHIKARI & 5 Trillion by 2024 w/o 14%?",NOT,NONE,NONE
hasoc_en_880,"No.  ICC Champions last year, AIA Cup Winners before that ",NOT,NONE,NONE
hasoc_en_3129,All cricket board announced their official jersey for upcoming matches.   #ShameOnICC https://t.co/5C7HpRikD9,NOT,NONE,NONE
hasoc_en_1617,"My corner piece of mind, is all that I can find, when i look for a reason,  to pass this unhealthy treason. #TrumpIsATraitor https://t.co/fZvhoXaOAK",NOT,NONE,NONE
hasoc_en_521,So given we lose around 7000 a year (when the Tories aren't forcing cuts on the police) we'll only be down by 1000 in three years time?,NOT,NONE,NONE
hasoc_en_670,"Sudhir     Run a dna on population control    All problems solved, can you convince UP Hindus n Muslims to cut back on unprotected sex n population control",NOT,NONE,NONE
hasoc_en_5029,"A very Happy #JohnMcCainDay to #TraitorTrump, all of his #MAGA morons, and the rest of the #CorruptGOP!!  #JohnMcCainAmericanHero  #JohnMcCainDayJune14th  #TuckFrump  #ImpeachTrumpNow  #TrumpIsATraitor  #NotMyPresident  #Resist",HOF,HATE,TIN
hasoc_en_2527,"More than 700 govt doctors tendered resignation in West Bengal in accord with their striking junior colleagues. Mass resignation were reported from NRS, Rd Kar, School of tropical Medicine and elsewhere.    #DoctorsFightBack #DoctorsProtest https://t.co/BMe9de2Dux",NOT,NONE,NONE
hasoc_en_852,Bangladesh Cricket @  ICC Cricket World Cup 2015~ 7 points.  ICC Cricket World Cup 2019~ #9M -7 points,NOT,NONE,NONE
hasoc_en_1282,@cricketworldcup I will identify this kit by the his bag and pads the name of this legend is @msdhoni 🇮🇳🇮🇳🇮🇳  #DhoniKeepsTheGlove #CWC19,NOT,NONE,NONE
hasoc_en_3908,#DoctorsFightBack #MamataFrustrated    It's high time the home ministry took charge in Bengal and bring the situationn to control .    These are the things that public expect from a strong HM . 🙏  @AmitShah @AmitShahOffice @narendramodi,NOT,NONE,NONE
hasoc_en_786,I stand by the Doctors who are fighting for their respect &amp; dignity. They save our lives &amp; are like soldiers on ground. I strongly condemn attack on them by the goons in politics. #doctors_against_assualt #DoctorsFightBack #DidiVsDoctors,NOT,NONE,NONE
hasoc_en_2789,Why didn’t doctors protest for #DrPayalTadvi or #drkhafeel or when MCD hospital doctors protested for their due salaries? Why? I do believe in safe working atmosphere for doctors. Is it happening because of West Bengal politics ?. #DoctorsStrike #DoctorsFightBack #DoctorsProtest,HOF,HATE,UNT
hasoc_en_845,"Being politician and politics professor, how funny is the moment, he himself is confused and doing same for his brotheren.  But all ummat of Islam rarely follow #TripleTalaq   Common public is silent.  Mullah & #Halala beneficiaries are jumping.  Siddiqui are you one of it?",NOT,NONE,NONE
hasoc_en_3495,@TheRealOJ32 you are a #Murderer Go to HELL!,NOT,NONE,NONE
hasoc_en_2573,@MEchoed #Assange is not a #rapist  https://t.co/M4sfW7csXC,NOT,NONE,NONE
hasoc_en_4861,"Call themselves the most developed country in the world.  Call Cricket as the national sport of the country.  Yet can't cover the grounds during rains in the biggest cricket tournament in the world!  What a great choice for #CWC19 venue, London! @ICC      #ShameOnICC #INDvPAK #PAKvIND https://t.co/SRE8KLzBLi",HOF,HATE,UNT
hasoc_en_1085,"We don’t need check “Date of birth “ of #rapist !!  If he is “matured” enough to #rape , Then he is “matured” enough to be #hanged     #hangrapistspublicly     @BaisDineshsingh   @GoodVibeDoctor   @rajesh250880   @gautamhiranit20   @swamidipankar   @RubikaLiyaquat   @anuraagmuskaan",NOT,NONE,NONE
hasoc_en_3387,@cricketworldcup @BCCI Stopping @msdhoni from wearing the Glove would mean stopping English players from wearing the poppy. Would @ICC do that? There is nothing wrong in displaying a spirit of nationalism after all it’s an international tournament. #DhoniKeepsTheGlove JaiHind.,NOT,NONE,NONE
hasoc_en_2423,Since Ive attended UCLA ive seen:\nMANY suicides\nA school shooting \nAn admissions scandal \nSchool doctor sexually assaults students\nCreepy professors/TAs who fuck students\n\nI have no idea what the fuck were #1 in ,HOF,PRFN,TIN
hasoc_en_2304,"#Sunday June 16, 2019            #TrumpIsATraitor     #FakePresident             #WeAreNotOk #TrumpMustGo https://t.co/w0U6NakmPH",NOT,NONE,NONE
hasoc_en_3263,"simply put, trump doesn't give a fatflyingfuck about our national security. he's oblivious to the fact that his actions, and/or lack of, have put in peril every person on the planet, all to feed his ego fantasy of being king of the world. #fucktrump https://t.co/pKkz4tcfBv",HOF,PRFN,TIN
hasoc_en_3766,@wingmanmike @KellyannePolls @POTUS @realDonaldTrump Certainly his last as a free man. 😁    #TrumpIsATraitor,NOT,NONE,NONE
hasoc_en_3932,"@kenjilopezalt Was it the frozen meal line, the Applebees entrees, or the Tyler Florence special sauce? 😆 #douchebag    Your next goal should be to get blocked by Guy Fieri.",HOF,PRFN,TIN
hasoc_en_5301,#ShameOnICC what the f is this if India pak match rained how much loss to icc,NOT,NONE,NONE
hasoc_en_1599,@Reuters All countries who care about their safety and security should #BanHuawei.   #Huawei is just a spying tool developed and extensively used by the Communist Party of China.    #CommunismKills #BoycottChina #oppression,HOF,HATE,TIN
hasoc_en1_24,"If Kasab was alive today, even he would have claimed that Tukaram Omble forced him to chant Jai Shri Ram, and voila!",HOF,HATE,TIN
hasoc_en_5051,"@ICC Dear icc, insted of focusing in what is there dhoni's gloves, start focusing on the quality of umpiring in cricket world cup, the world was watching 🙏  #DhoniKeepsTheGlove",HOF,HATE,TIN
hasoc_en_2519,"#DoctorsFightBack Where Are Akhtars Shabana Naseeruddin and Gangs? #बेंगॉलके_डरे_हुए_मुसलमान or IslamicTerrorists Of #MamataBanarjee supporting , Brutally attacking Doctors with #MamataFrustrated helping killers https://t.co/kcxYDdipEe",NOT,NONE,NONE
